investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,kyc_valid
INV003458,2025-01-10,101208,SIP,5965,Gujarat,Surat,T30,36-45,Male,21.3,UPI,Verified,True
INV002968,2025-01-10,119092,SIP,14259,West Bengal,Kolkata,T30,36-45,Female,16.2,UPI,Verified,True
INV004364,2025-01-10,119120,,350352,West Bengal,Kolkata,T30,36-45,Male,30.6,UPI,Verified,True
INV001636,2025-01-10,120841,SIP,1923,Rajasthan,Udaipur,B30,18-25,Male,6.0,Mandate,Verified,True
INV002924,2025-01-10,120843,SIP,49524,Tamil Nadu,Chennai,T30,26-35,Female,14.5,Mandate,Verified,True
INV000676,2025-01-10,102885,SIP,1127,Rajasthan,Udaipur,B30,56+,Male,71.7,UPI,Verified,True
INV004520,2025-01-10,148568,SIP,1613,Uttar Pradesh,Lucknow,T30,26-35,Female,15.7,Net Banking,Verified,True
INV002122,2025-01-10,119551,SIP,2287,Gujarat,Ahmedabad,T30,46-55,Male,46.3,Mandate,Verified,True
INV004287,2025-01-10,119094,SIP,13381,Gujarat,Surat,T30,26-35,Female,18.1,UPI,Verified,True
INV002085,2025-01-10,119093,SIP,474,Telangana,Hyderabad,T30,56+,Female,12.5,Cheque,Verified,True
INV004138,2025-01-10,119599,SIP,2216,Madhya Pradesh,Indore,T30,36-45,Male,18.2,Net Banking,Verified,True
INV001508,2025-01-10,120503,SIP,9486,Tamil Nadu,Coimbatore,B30,46-55,Male,63.3,Mandate,Verified,True
INV000920,2025-01-10,119120,SIP,28573,Delhi,Gurugram,T30,56+,Male,19.8,Mandate,Verified,True
INV002914,2025-01-10,149323,SIP,6809,Rajasthan,Udaipur,B30,18-25,Male,7.4,Net Banking,Verified,True
INV002109,2025-01-10,101206,,11981,Tamil Nadu,Coimbatore,B30,26-35,Male,14.4,Mandate,Verified,True
INV003091,2025-01-10,118633,SIP,5878,Delhi,New Delhi,T30,36-45,Female,36.4,Net Banking,Verified,True
INV002575,2025-01-11,118632,SIP,10743,West Bengal,Kolkata,T30,18-25,Male,7.9,Cheque,Verified,True
INV003969,2025-01-11,102886,SIP,7605,Karnataka,Bangalore,T30,46-55,Male,76.3,Net Banking,Verified,True
INV003491,2025-01-11,118636,SIP,2014,Delhi,Noida,T30,46-55,Male,92.5,Mandate,Verified,True
INV003625,2025-01-11,125498,,207917,Telangana,Hyderabad,T30,26-35,Female,22.0,UPI,Verified,True
INV004993,2025-01-11,125498,SIP,967,Karnataka,Bangalore,T30,36-45,Female,55.6,Mandate,Verified,True
INV000261,2025-01-11,119092,,74340,Gujarat,Ahmedabad,T30,18-25,Male,3.5,Net Banking,Verified,True
INV000657,2025-01-11,120844,SIP,866,Tamil Nadu,Coimbatore,B30,26-35,Female,11.4,UPI,Verified,True
INV003627,2025-01-11,100016,SIP,2223,Telangana,Hyderabad,T30,36-45,Male,39.9,Mandate,Verified,True
INV002582,2025-01-11,118634,,179916,Telangana,Hyderabad,T30,26-35,Female,11.1,Net Banking,Verified,True
INV003257,2025-01-11,118635,SIP,15906,Rajasthan,Jaipur,T30,56+,Male,34.8,Cheque,Verified,True
INV000146,2025-01-11,120842,SIP,9730,Delhi,Gurugram,T30,26-35,Male,14.1,Cheque,Verified,True
INV000535,2025-01-11,102886,SIP,22319,Tamil Nadu,Coimbatore,B30,36-45,Male,18.7,Net Banking,Verified,True
INV003716,2025-01-11,118632,SIP,15428,Uttar Pradesh,Kanpur,B30,36-45,Male,37.7,Mandate,Verified,True
INV001624,2025-01-11,102885,,190978,Uttar Pradesh,Lucknow,T30,26-35,Female,18.4,Net Banking,Pending,True
INV004085,2025-01-11,148568,SIP,27076,Maharashtra,Pune,T30,36-45,Female,34.5,Net Banking,Verified,True
INV000984,2025-01-11,120844,,437719,Telangana,Hyderabad,T30,26-35,Male,20.9,Mandate,Verified,True
INV004607,2025-01-11,119599,SIP,14382,Telangana,Hyderabad,T30,26-35,Female,7.0,UPI,Verified,True
INV001746,2025-01-11,120507,,445441,Rajasthan,Udaipur,B30,26-35,Male,11.2,UPI,Verified,True
INV004418,2025-01-11,119094,SIP,25787,Haryana,Faridabad,B30,26-35,Female,23.2,Net Banking,Verified,True
INV001354,2025-01-11,125498,,333445,Tamil Nadu,Coimbatore,B30,18-25,Male,7.0,Mandate,Verified,True
INV004829,2025-01-11,101207,SIP,2201,Madhya Pradesh,Indore,T30,26-35,Male,21.8,UPI,Verified,True
INV002610,2025-01-11,120503,,195996,Tamil Nadu,Coimbatore,B30,36-45,Female,31.7,Net Banking,Verified,True
INV000044,2025-01-11,119092,SIP,841,Karnataka,Mysore,B30,36-45,Male,34.9,Mandate,Verified,True
INV002163,2025-01-11,100016,SIP,8514,Tamil Nadu,Coimbatore,B30,26-35,Female,10.5,UPI,Verified,True
INV003500,2025-01-11,119552,,244638,Maharashtra,Mumbai,T30,26-35,Male,15.5,UPI,Verified,True
INV002035,2025-01-11,118634,,372626,Tamil Nadu,Chennai,T30,36-45,Male,12.2,Mandate,Verified,True
INV000783,2025-01-11,148568,SIP,13703,Gujarat,Ahmedabad,T30,46-55,Male,92.0,Mandate,Verified,True
INV001720,2025-01-11,148569,SIP,11793,Karnataka,Mysore,B30,36-45,Male,43.6,Mandate,Verified,True
INV003931,2025-01-11,119599,,41444,Madhya Pradesh,Indore,T30,26-35,Male,17.7,Cheque,Verified,True
INV003103,2025-01-11,120507,SIP,2191,Tamil Nadu,Coimbatore,B30,36-45,Female,55.8,Cheque,Verified,True
INV001591,2025-01-11,149323,,175990,Rajasthan,Jaipur,T30,56+,Male,28.1,Mandate,Pending,True
INV004473,2025-01-11,102887,,160004,Karnataka,Mysore,B30,18-25,Male,5.6,Net Banking,Verified,True
INV003675,2025-01-11,101206,,313246,West Bengal,Kolkata,T30,56+,Male,63.9,Net Banking,Verified,True
INV000473,2025-01-11,119092,,300295,Karnataka,Mysore,B30,36-45,Male,15.4,Cheque,Verified,True
INV001065,2025-01-11,120842,SIP,2612,Haryana,Gurugram,T30,56+,Female,37.2,Cheque,Verified,True
INV002219,2025-01-11,102886,SIP,9384,Karnataka,Mysore,B30,26-35,Male,6.9,Mandate,Verified,True
INV003697,2025-01-11,100025,SIP,27079,Maharashtra,Mumbai,T30,18-25,Male,6.3,Cheque,Verified,True
INV002893,2025-01-11,118635,SIP,10826,Telangana,Hyderabad,T30,56+,Male,69.4,Net Banking,Verified,True
INV003876,2025-01-11,125497,,254072,Rajasthan,Udaipur,B30,18-25,Male,5.6,Mandate,Verified,True
INV002135,2025-01-11,125497,,190147,Gujarat,Ahmedabad,T30,56+,Male,18.3,Net Banking,Verified,True
INV004470,2025-01-11,101208,,108088,Telangana,Hyderabad,T30,26-35,Male,24.6,Cheque,Verified,True
INV004547,2025-01-11,120844,SIP,9038,Madhya Pradesh,Bhopal,B30,36-45,Female,42.8,Net Banking,Verified,True
INV001046,2025-01-11,101206,SIP,2644,Delhi,Noida,T30,26-35,Male,14.9,Mandate,Verified,True
INV000585,2025-01-11,120841,,205305,Telangana,Hyderabad,T30,46-55,Female,47.0,Cheque,Verified,True
INV003708,2025-01-11,119551,,394539,Punjab,Amritsar,B30,46-55,Male,38.6,Net Banking,Verified,True
INV002227,2025-01-11,120503,SIP,15639,Uttar Pradesh,Lucknow,T30,26-35,Female,12.5,UPI,Verified,True
INV003671,2025-01-11,119093,,86076,Haryana,Gurugram,T30,36-45,Female,22.9,UPI,Verified,True
INV000348,2025-01-11,101206,,30747,Madhya Pradesh,Bhopal,B30,46-55,Female,94.4,Mandate,Verified,True
INV000069,2025-01-11,101206,,508722,Gujarat,Ahmedabad,T30,56+,Female,35.9,Net Banking,Verified,True
INV003720,2025-01-11,118632,,305510,Madhya Pradesh,Bhopal,B30,36-45,Female,49.4,UPI,Verified,True
INV002631,2025-01-11,119093,SIP,942,Uttar Pradesh,Kanpur,B30,46-55,Female,93.8,Mandate,Verified,True
INV003822,2025-01-11,148568,SIP,5577,Rajasthan,Jaipur,T30,26-35,Male,12.9,Cheque,Verified,True
INV000909,2025-01-11,100016,SIP,23572,Haryana,Gurugram,T30,46-55,Female,92.6,Net Banking,Verified,True
INV000020,2025-01-11,119599,,162784,Delhi,Noida,T30,36-45,Female,17.0,Cheque,Verified,True
INV001584,2025-01-11,148569,SIP,543,Maharashtra,Nashik,B30,26-35,Male,10.0,Cheque,Pending,True
INV001616,2025-01-12,120503,,388371,Tamil Nadu,Chennai,T30,26-35,Male,23.2,Mandate,Verified,True
INV000259,2025-01-12,119552,SIP,5105,Tamil Nadu,Coimbatore,B30,36-45,Male,17.2,Net Banking,Verified,True
INV003942,2025-01-12,119092,SIP,6379,Haryana,Faridabad,B30,26-35,Female,23.3,Mandate,Verified,True
INV000098,2025-01-12,148569,SIP,513,Telangana,Hyderabad,T30,36-45,Male,33.8,UPI,Verified,True
INV003942,2025-01-12,125498,SIP,5048,Haryana,Faridabad,B30,26-35,Female,23.3,Net Banking,Verified,True
INV004504,2025-01-12,100033,,401659,Telangana,Hyderabad,T30,46-55,Male,46.3,UPI,Pending,True
INV002712,2025-01-12,120844,SIP,2249,Karnataka,Bangalore,T30,46-55,Male,24.8,Cheque,Verified,True
INV003697,2025-01-12,120841,SIP,941,Maharashtra,Mumbai,T30,18-25,Male,6.3,Mandate,Verified,True
INV002436,2025-01-12,102886,SIP,2554,Gujarat,Surat,T30,46-55,Male,28.8,Net Banking,Verified,True
INV002123,2025-01-12,102885,,35371,West Bengal,Kolkata,T30,26-35,Male,14.7,Mandate,Verified,True
INV002148,2025-01-12,148569,SIP,802,Uttar Pradesh,Lucknow,T30,26-35,Male,9.8,Cheque,Verified,True
INV004802,2025-01-12,120503,,433281,Uttar Pradesh,Kanpur,B30,26-35,Male,20.9,Mandate,Pending,True
INV001654,2025-01-12,120503,SIP,4330,Uttar Pradesh,Lucknow,T30,36-45,Female,28.1,Net Banking,Verified,True
INV000912,2025-01-12,119599,,223918,Haryana,Faridabad,B30,36-45,Male,26.7,Cheque,Verified,True
INV002114,2025-01-12,118632,,27886,Rajasthan,Udaipur,B30,18-25,Female,5.5,UPI,Verified,True
INV000968,2025-01-12,119094,,406321,Tamil Nadu,Chennai,T30,36-45,Female,37.1,Mandate,Verified,True
INV000968,2025-01-12,149323,SIP,47285,Tamil Nadu,Chennai,T30,36-45,Female,37.1,Cheque,Verified,True
INV003494,2025-01-12,101207,SIP,2879,Punjab,Chandigarh,T30,26-35,Female,18.6,UPI,Pending,True
INV002824,2025-01-12,102887,SIP,1126,Rajasthan,Jaipur,T30,56+,Male,42.5,Cheque,Pending,True
INV000151,2025-01-12,101207,SIP,56301,Delhi,New Delhi,T30,18-25,Male,5.1,UPI,Verified,True
INV001072,2025-01-12,100033,SIP,8415,Rajasthan,Udaipur,B30,26-35,Female,7.3,Mandate,Pending,True
INV004785,2025-01-12,118632,SIP,13967,Punjab,Amritsar,B30,26-35,Female,14.5,Mandate,Verified,True
INV001605,2025-01-12,100033,SIP,823,Uttar Pradesh,Kanpur,B30,26-35,Female,12.4,Mandate,Verified,True
INV004091,2025-01-12,120507,SIP,549,Tamil Nadu,Chennai,T30,26-35,Male,7.2,UPI,Verified,True
INV003214,2025-01-12,119092,SIP,2941,Punjab,Chandigarh,T30,36-45,Male,18.2,Mandate,Verified,True
INV004778,2025-01-12,125497,,328352,Telangana,Hyderabad,T30,26-35,Female,14.4,UPI,Verified,True
INV001967,2025-01-12,149322,SIP,6148,Rajasthan,Jaipur,T30,26-35,Male,17.9,Net Banking,Verified,True
INV004131,2025-01-12,125498,,70907,Uttar Pradesh,Kanpur,B30,26-35,Male,10.3,Cheque,Verified,True
INV001080,2025-01-12,101207,SIP,2975,Tamil Nadu,Chennai,T30,18-25,Female,7.3,UPI,Verified,True
INV001507,2025-01-12,119598,,324276,Uttar Pradesh,Lucknow,T30,26-35,Male,20.4,Mandate,Verified,True
INV003794,2025-01-12,149322,SIP,2556,Gujarat,Ahmedabad,T30,26-35,Male,22.1,Net Banking,Verified,True
INV004123,2025-01-12,119095,SIP,12909,Haryana,Gurugram,T30,36-45,Male,53.8,Net Banking,Verified,True
INV002931,2025-01-12,119095,,473782,Tamil Nadu,Coimbatore,B30,56+,Female,32.4,Mandate,Verified,True
INV000010,2025-01-12,119093,SIP,12741,Maharashtra,Pune,T30,36-45,Male,13.6,Mandate,Verified,True
INV001168,2025-01-12,118635,,423792,West Bengal,Kolkata,T30,46-55,Male,50.9,Cheque,Verified,True
INV000331,2025-01-12,100016,SIP,552,Madhya Pradesh,Indore,T30,36-45,Male,15.5,Net Banking,Pending,True
INV000285,2025-01-12,100025,,354054,Madhya Pradesh,Indore,T30,18-25,Female,3.6,Mandate,Pending,True
INV001738,2025-01-12,148567,SIP,2215,Karnataka,Bangalore,T30,36-45,Female,41.2,Cheque,Verified,True
INV003373,2025-01-12,119598,SIP,5036,Gujarat,Surat,T30,56+,Male,62.9,Net Banking,Verified,True
INV002659,2025-01-12,119093,SIP,2777,Madhya Pradesh,Bhopal,B30,36-45,Female,56.5,Net Banking,Verified,True
INV000782,2025-01-12,118636,SIP,953,Telangana,Hyderabad,T30,18-25,Male,4.4,UPI,Pending,True
INV001811,2025-01-12,120504,,206965,Punjab,Amritsar,B30,18-25,Male,7.8,Net Banking,Verified,True
INV001870,2025-01-12,120844,SIP,869,Madhya Pradesh,Indore,T30,26-35,Male,19.3,Mandate,Verified,True
INV000745,2025-01-12,120505,SIP,2876,Punjab,Chandigarh,T30,26-35,Female,13.2,Cheque,Verified,True
INV000366,2025-01-12,100025,,60963,Telangana,Hyderabad,T30,36-45,Male,55.4,Net Banking,Verified,True
INV002927,2025-01-12,102885,SIP,7043,Punjab,Amritsar,B30,56+,Male,29.1,Cheque,Verified,True
INV000014,2025-01-12,119120,SIP,8150,Tamil Nadu,Chennai,T30,18-25,Male,4.3,Mandate,Verified,True
INV001769,2025-01-12,119093,SIP,7232,Punjab,Chandigarh,T30,18-25,Male,7.4,Mandate,Verified,True
INV002890,2025-01-12,102885,,380348,Rajasthan,Jaipur,T30,36-45,Female,49.2,UPI,Verified,True
INV000758,2025-01-12,120503,,116726,Delhi,New Delhi,T30,56+,Male,61.5,UPI,Verified,True
INV000751,2025-01-12,119094,,168990,Uttar Pradesh,Kanpur,B30,36-45,Male,17.7,Mandate,Verified,True
INV001853,2025-01-12,119598,,559883,Delhi,Noida,T30,18-25,Male,6.1,Mandate,Verified,True
INV003631,2025-01-12,101206,SIP,8492,Rajasthan,Jaipur,T30,36-45,Male,26.3,Cheque,Verified,True
INV000732,2025-01-12,118636,,24119,Haryana,Faridabad,B30,46-55,Female,40.8,Mandate,Verified,True
INV000676,2025-01-12,118633,SIP,11671,Rajasthan,Udaipur,B30,56+,Male,71.7,Net Banking,Verified,True
INV004997,2025-01-12,118635,,413275,Tamil Nadu,Coimbatore,B30,36-45,Female,54.3,Mandate,Verified,True
INV000265,2025-01-12,119095,SIP,17386,Madhya Pradesh,Bhopal,B30,36-45,Male,14.1,UPI,Verified,True
INV003792,2025-01-12,119095,SIP,17917,Maharashtra,Pune,T30,46-55,Male,17.9,Net Banking,Verified,True
INV001208,2025-01-12,125497,SIP,23567,Gujarat,Ahmedabad,T30,56+,Male,18.7,Net Banking,Verified,True
INV002827,2025-01-13,125497,,216816,Karnataka,Mysore,B30,36-45,Female,58.1,UPI,Pending,True
INV002839,2025-01-13,119599,SIP,11763,Punjab,Amritsar,B30,26-35,Male,14.8,Net Banking,Pending,True
INV001944,2025-01-13,119120,SIP,48083,Telangana,Hyderabad,T30,18-25,Male,4.4,Mandate,Verified,True
INV002475,2025-01-13,120504,SIP,474,Delhi,New Delhi,T30,26-35,Male,14.4,Mandate,Verified,True
INV004448,2025-01-13,100025,,109457,Karnataka,Mysore,B30,26-35,Male,20.3,Mandate,Verified,True
INV000876,2025-01-13,120504,SIP,1801,Tamil Nadu,Chennai,T30,26-35,Male,17.4,Cheque,Verified,True
INV004427,2025-01-13,120841,SIP,2782,Punjab,Amritsar,B30,36-45,Female,54.2,Net Banking,Verified,True
INV001256,2025-01-13,102886,SIP,2386,West Bengal,Kolkata,T30,18-25,Male,7.0,Cheque,Verified,True
INV003561,2025-01-13,120844,SIP,2155,West Bengal,Kolkata,T30,26-35,Male,22.0,Cheque,Verified,True
INV002926,2025-01-13,100016,SIP,24006,Telangana,Hyderabad,T30,26-35,Male,16.6,UPI,Verified,True
INV000959,2025-01-13,102886,SIP,16309,Haryana,Faridabad,B30,46-55,Male,33.9,Mandate,Pending,True
INV001354,2025-01-13,102887,SIP,16644,Tamil Nadu,Coimbatore,B30,18-25,Male,7.0,Mandate,Verified,True
INV000424,2025-01-13,148569,SIP,8995,Punjab,Amritsar,B30,36-45,Male,49.4,Mandate,Pending,True
INV004414,2025-01-13,120507,SIP,2890,Uttar Pradesh,Lucknow,T30,26-35,Male,6.6,Net Banking,Verified,True
INV004673,2025-01-13,118634,,211308,Maharashtra,Pune,T30,36-45,Female,39.7,Cheque,Verified,True
INV002319,2025-01-13,148567,SIP,10646,Karnataka,Mysore,B30,26-35,Male,8.7,Net Banking,Verified,True
INV003153,2025-01-13,120504,,273290,Madhya Pradesh,Indore,T30,36-45,Female,20.5,Mandate,Verified,True
INV004172,2025-01-13,102886,SIP,16218,Madhya Pradesh,Indore,T30,26-35,Male,18.5,UPI,Verified,True
INV004598,2025-01-13,102885,,248140,Tamil Nadu,Chennai,T30,46-55,Male,60.5,Mandate,Verified,True
INV002245,2025-01-13,149323,SIP,11751,Karnataka,Mysore,B30,26-35,Female,24.6,Mandate,Verified,True
INV000132,2025-01-13,101207,SIP,2355,Karnataka,Bangalore,T30,46-55,Female,37.1,UPI,Verified,True
INV003578,2025-01-13,148567,SIP,10703,Uttar Pradesh,Lucknow,T30,36-45,Female,36.5,Net Banking,Verified,True
INV002388,2025-01-13,100025,SIP,22882,Haryana,Faridabad,B30,18-25,Male,4.8,Net Banking,Verified,True
INV001570,2025-01-13,125497,SIP,4021,Maharashtra,Pune,T30,26-35,Male,16.0,Net Banking,Verified,True
INV003905,2025-01-13,120843,SIP,1825,Maharashtra,Mumbai,T30,26-35,Male,24.3,Cheque,Verified,True
INV000344,2025-01-13,118634,SIP,1874,Madhya Pradesh,Bhopal,B30,36-45,Male,56.7,UPI,Verified,True
INV003952,2025-01-13,120842,,240535,Tamil Nadu,Chennai,T30,36-45,Male,48.8,Mandate,Verified,True
INV004162,2025-01-13,119599,SIP,16200,Haryana,Faridabad,B30,18-25,Male,5.1,UPI,Verified,True
INV002192,2025-01-13,119598,,422922,Uttar Pradesh,Lucknow,T30,18-25,Male,6.9,UPI,Verified,True
INV004441,2025-01-13,119092,SIP,432,Uttar Pradesh,Lucknow,T30,26-35,Male,24.0,UPI,Verified,True
INV004855,2025-01-13,120844,,27856,Madhya Pradesh,Bhopal,B30,36-45,Female,49.4,Cheque,Verified,True
INV001518,2025-01-13,120504,SIP,56300,Karnataka,Mysore,B30,18-25,Male,3.9,Cheque,Verified,True
INV004099,2025-01-13,102885,,69920,West Bengal,Kolkata,T30,26-35,Male,22.6,UPI,Verified,True
INV002393,2025-01-13,101208,SIP,448,Madhya Pradesh,Bhopal,B30,26-35,Female,15.2,UPI,Verified,True
INV002835,2025-01-13,101208,SIP,23856,Haryana,Faridabad,B30,26-35,Male,11.2,Mandate,Verified,True
INV001400,2025-01-13,118636,,218138,Tamil Nadu,Coimbatore,B30,36-45,Male,36.5,Cheque,Verified,True
INV000440,2025-01-13,120505,,143109,Uttar Pradesh,Agra,B30,18-25,Male,6.7,Cheque,Verified,True
INV003909,2025-01-13,119599,,154928,Haryana,Gurugram,T30,46-55,Male,29.1,Mandate,Verified,True
INV002374,2025-01-13,120841,SIP,43099,Uttar Pradesh,Kanpur,B30,26-35,Female,8.6,Cheque,Verified,True
INV002426,2025-01-13,120505,SIP,910,Haryana,Faridabad,B30,26-35,Male,10.9,Mandate,Verified,True
INV001503,2025-01-13,119552,SIP,1064,Telangana,Hyderabad,T30,18-25,Male,6.4,Mandate,Pending,True
INV000393,2025-01-13,102887,,143879,Maharashtra,Mumbai,T30,36-45,Male,53.1,Mandate,Verified,True
INV003728,2025-01-13,119551,,136282,West Bengal,Kolkata,T30,26-35,Male,16.2,Net Banking,Pending,True
INV004505,2025-01-13,120503,,334656,Punjab,Amritsar,B30,26-35,Male,7.8,Net Banking,Verified,True
INV003824,2025-01-13,118634,SIP,15650,Telangana,Hyderabad,T30,26-35,Male,9.4,UPI,Verified,True
INV000677,2025-01-13,120505,,96090,Telangana,Hyderabad,T30,26-35,Male,16.6,UPI,Verified,True
INV003653,2025-01-13,120842,,182493,Punjab,Amritsar,B30,18-25,Female,3.8,UPI,Verified,True
INV000318,2025-01-13,148567,,353396,Madhya Pradesh,Bhopal,B30,46-55,Female,47.5,Cheque,Verified,True
INV004009,2025-01-13,120844,,301469,Gujarat,Ahmedabad,T30,18-25,Male,5.6,UPI,Verified,True
INV002422,2025-01-13,125498,SIP,8838,Tamil Nadu,Chennai,T30,36-45,Male,20.5,Cheque,Verified,True
INV002421,2025-01-13,119598,SIP,26163,Delhi,New Delhi,T30,26-35,Male,6.8,UPI,Verified,True
INV002420,2025-01-13,119598,SIP,2538,Karnataka,Mysore,B30,26-35,Female,6.4,Net Banking,Verified,True
INV000305,2025-01-13,120507,,113916,Rajasthan,Udaipur,B30,36-45,Male,21.4,UPI,Verified,True
INV003650,2025-01-13,102886,SIP,8248,Telangana,Hyderabad,T30,46-55,Male,87.3,UPI,Verified,True
INV004213,2025-01-13,101208,SIP,2768,Madhya Pradesh,Indore,T30,18-25,Male,4.5,Cheque,Verified,True
INV004934,2025-01-13,120505,SIP,8191,West Bengal,Kolkata,T30,26-35,Female,22.0,Cheque,Verified,True
INV002096,2025-01-13,119094,SIP,8714,Delhi,New Delhi,T30,18-25,Female,6.9,Net Banking,Verified,True
INV003292,2025-01-13,118634,SIP,1916,Uttar Pradesh,Kanpur,B30,56+,Female,55.0,Net Banking,Verified,True
INV001708,2025-01-13,102885,SIP,13574,Haryana,Faridabad,B30,18-25,Male,7.7,UPI,Pending,True
INV001605,2025-01-13,101207,SIP,13935,Uttar Pradesh,Kanpur,B30,26-35,Female,12.4,UPI,Pending,True
INV000323,2025-01-13,149323,SIP,1794,Telangana,Hyderabad,T30,26-35,Female,23.0,Mandate,Verified,True
INV000953,2025-01-13,100016,SIP,3360,Haryana,Faridabad,B30,56+,Male,23.1,UPI,Verified,True
INV002212,2025-01-13,120504,,163422,Telangana,Hyderabad,T30,36-45,Male,26.4,Cheque,Verified,True
INV004491,2025-01-13,120842,SIP,576,Punjab,Chandigarh,T30,46-55,Male,83.6,Mandate,Verified,True
INV000488,2025-01-13,119552,SIP,2912,Karnataka,Mysore,B30,56+,Male,31.4,UPI,Verified,True
INV000944,2025-01-13,100033,,269739,Haryana,Faridabad,B30,36-45,Female,16.9,Cheque,Verified,True
INV000905,2025-01-13,125497,SIP,51314,West Bengal,Kolkata,T30,36-45,Male,44.3,Net Banking,Verified,True
INV004007,2025-01-13,119095,,120576,Delhi,New Delhi,T30,18-25,Female,4.5,Mandate,Verified,True
INV002345,2025-01-13,120507,,543115,Uttar Pradesh,Agra,B30,36-45,Male,38.3,Mandate,Verified,True
INV000054,2025-01-13,148567,SIP,5770,Telangana,Hyderabad,T30,46-55,Female,37.5,Net Banking,Verified,True
INV002706,2025-01-13,120841,SIP,503,Haryana,Faridabad,B30,46-55,Female,22.8,Net Banking,Verified,True
INV001128,2025-01-13,148569,,83497,West Bengal,Kolkata,T30,36-45,Female,43.2,UPI,Verified,True
INV002994,2025-01-13,148569,SIP,11269,Karnataka,Mysore,B30,18-25,Male,8.0,UPI,Verified,True
INV000643,2025-01-13,102885,SIP,2299,Haryana,Faridabad,B30,26-35,Female,23.5,Cheque,Verified,True
INV000251,2025-01-13,148569,SIP,5975,Haryana,Faridabad,B30,26-35,Male,19.4,UPI,Verified,True
INV002757,2025-01-14,119092,SIP,2681,Madhya Pradesh,Indore,T30,18-25,Male,5.0,Mandate,Verified,True
INV000001,2025-01-14,148569,,189483,Haryana,Gurugram,T30,36-45,Male,19.9,UPI,Verified,True
INV003405,2025-01-14,119599,SIP,53126,Rajasthan,Jaipur,T30,26-35,Male,11.5,Net Banking,Verified,True
INV000968,2025-01-14,149323,,344765,Tamil Nadu,Chennai,T30,36-45,Female,37.1,UPI,Verified,True
INV004591,2025-01-14,149322,SIP,1918,Tamil Nadu,Chennai,T30,26-35,Male,7.8,UPI,Verified,True
INV001791,2025-01-14,125498,SIP,42896,Delhi,New Delhi,T30,26-35,Male,13.3,Cheque,Verified,True
INV002673,2025-01-14,100025,SIP,57808,Maharashtra,Mumbai,T30,26-35,Male,14.2,Cheque,Verified,True
INV003194,2025-01-14,118636,SIP,11344,Haryana,Faridabad,B30,26-35,Female,19.5,Net Banking,Verified,True
INV001641,2025-01-14,119599,,7368,Haryana,Faridabad,B30,26-35,Male,15.4,Net Banking,Verified,True
INV003060,2025-01-14,148569,SIP,24406,Rajasthan,Jaipur,T30,56+,Female,16.6,Mandate,Verified,True
INV004513,2025-01-14,149323,SIP,2394,Karnataka,Mysore,B30,36-45,Female,16.9,UPI,Verified,True
INV002006,2025-01-14,120844,SIP,440,Punjab,Chandigarh,T30,26-35,Male,15.3,Net Banking,Pending,True
INV001260,2025-01-14,118636,SIP,2068,Delhi,Gurugram,T30,26-35,Male,23.4,Net Banking,Pending,True
INV002070,2025-01-14,102885,SIP,2638,Telangana,Hyderabad,T30,36-45,Male,40.3,Net Banking,Verified,True
